experiment,calib_id,block_size,n_steps,n_checkpoints,d,n_pool_steps,n_source_files,n_nulls,geodesic_k,geodesic_max_k,geodesic_pct,alpha,sample_with_replacement,seed,runtime_sec,Lobs,null_med,null_max,TSR,pperm,pct,zrob,delta,zero_frac,null_collapsed,zrob_collapsed,fallback,separation_flag,formal_trigger,nominal_trigger
block_type1_calibration_mlp2_empirical_random_walk,85,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.832,0.0,0.0,3.203749656677246e-07,0.0,1.0,0.0,0.0,-3.203749656677246e-07,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,85,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,85,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,85,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,86,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.592,0.0,0.0,0.017186760902404785,0.0,1.0,0.0,0.0,-0.017186760902404785,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,86,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.627,0.0,0.0,0.17409729957580566,0.0,1.0,0.0,0.0,-0.17409729957580566,0.91,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,86,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.707,0.0,0.0,0.14411401748657227,0.0,1.0,0.0,0.0,-0.14411401748657227,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,86,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,87,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.927,0.0,0.0,8.761882781982422e-06,0.0,1.0,0.0,0.0,-8.761882781982422e-06,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,87,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.761,0.0,0.0,0.015122652053833008,0.0,1.0,0.0,0.0,-0.015122652053833008,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,87,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.795,0.0,0.0,0.0062844157218933105,0.0,1.0,0.0,0.0,-0.0062844157218933105,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,87,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.644,0.0,0.0,0.02526944875717163,0.0,1.0,0.0,0.0,-0.02526944875717163,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,88,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.921,0.0,0.0,0.0034608840942382812,0.0,1.0,0.0,0.0,-0.0034608840942382812,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,88,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.731,0.0,0.0,0.03357529640197754,0.0,1.0,0.0,0.0,-0.03357529640197754,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,88,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.997,0.0,0.0,0.004853665828704834,0.0,1.0,0.0,0.0,-0.004853665828704834,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,88,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.941,0.0,0.0,5.555152893066406e-05,0.0,1.0,0.0,0.0,-5.555152893066406e-05,0.825,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,89,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.73,0.0,0.0,0.04672443866729736,0.0,1.0,0.0,0.0,-0.04672443866729736,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,89,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,89,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,89,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,90,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.931,0.0,0.0,0.002511844038963318,0.0,1.0,0.0,0.0,-0.002511844038963318,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,90,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.944,0.0,0.0,1.780688762664795e-06,0.0,1.0,0.0,0.0,-1.780688762664795e-06,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,90,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.07,0.0,0.0,2.2798776626586914e-06,0.0,1.0,0.0,0.0,-2.2798776626586914e-06,0.925,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,90,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,91,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.924,0.0,0.0,0.0068125128746032715,0.0,1.0,0.0,0.0,-0.0068125128746032715,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,91,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.841,0.0,0.0,0.012389898300170898,0.0,1.0,0.0,0.0,-0.012389898300170898,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,91,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,91,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,92,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.078,0.0,0.0,1.564621925354004e-07,0.0,1.0,0.0,0.0,-1.564621925354004e-07,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,92,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.087,0.0,0.0,0.008133888244628906,0.0,1.0,0.0,0.0,-0.008133888244628906,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,92,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.226,0.0,0.0,0.00015801191329956055,0.0,1.0,0.0,0.0,-0.00015801191329956055,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,92,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.662,0.0,0.0,0.008218169212341309,0.0,1.0,0.0,0.0,-0.008218169212341309,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,93,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.748,0.0,0.0,2.6226043701171875e-05,0.0,1.0,0.0,0.0,-2.6226043701171875e-05,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,93,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.717,0.0,0.0,0.020848214626312256,0.0,1.0,0.0,0.0,-0.020848214626312256,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,93,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,93,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,94,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.043,0.0,0.0,5.638599395751953e-05,0.0,1.0,0.0,0.0,-5.638599395751953e-05,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,94,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.069,0.0,0.0,2.1785497665405273e-05,0.0,1.0,0.0,0.0,-2.1785497665405273e-05,0.965,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,94,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,94,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,95,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.591,0.0,0.0,1.2755393981933594e-05,0.0,1.0,0.0,0.0,-1.2755393981933594e-05,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,95,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,95,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,95,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,96,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.541,0.0,0.0,4.1604042053222656e-05,0.0,1.0,0.0,0.0,-4.1604042053222656e-05,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,96,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.478,0.0,0.0,0.007849514484405518,0.0,1.0,0.0,0.0,-0.007849514484405518,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,96,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,96,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.58,0.0,0.0,0.001932784914970398,0.0,1.0,0.0,0.0,-0.001932784914970398,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,97,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.001,0.0,0.0,0.010382890701293945,0.0,1.0,0.0,0.0,-0.010382890701293945,0.965,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,97,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.885,0.0,0.0,9.441375732421875e-05,0.0,1.0,0.0,0.0,-9.441375732421875e-05,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,97,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,97,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,98,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.691,0.0,0.0,0.012971758842468262,0.0,1.0,0.0,0.0,-0.012971758842468262,0.955,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,98,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.35,0.0,0.0,0.040937185287475586,0.0,1.0,0.0,0.0,-0.040937185287475586,0.935,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,98,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.473,0.0,0.0,0.030650615692138672,0.0,1.0,0.0,0.0,-0.030650615692138672,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,98,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.552,0.0,0.0,0.010840177536010742,0.0,1.0,0.0,0.0,-0.010840177536010742,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,99,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.163,0.0,0.0,9.238719940185547e-07,0.0,1.0,0.0,0.0,-9.238719940185547e-07,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,99,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,99,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,99,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.237,0.0,0.0,4.753470420837402e-06,0.0,1.0,0.0,0.0,-4.753470420837402e-06,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,100,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,100,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,100,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,100,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,101,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,101,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,101,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,101,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,102,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.055,0.0,0.0,0.003534674644470215,0.0,1.0,0.0,0.0,-0.003534674644470215,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,102,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.867,0.0,0.0,0.0006554722785949707,0.0,1.0,0.0,0.0,-0.0006554722785949707,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,102,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,102,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,103,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.745,0.0,0.0,0.02249962091445923,0.0,1.0,0.0,0.0,-0.02249962091445923,0.965,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,103,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.652,0.0,0.0,0.02391713857650757,0.0,1.0,0.0,0.0,-0.02391713857650757,0.93,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,103,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.769,0.0,0.0,0.007337391376495361,0.0,1.0,0.0,0.0,-0.007337391376495361,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,103,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.568,0.0,0.0,0.002990901470184326,0.0,1.0,0.0,0.0,-0.002990901470184326,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,104,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.203,0.0,0.0,6.943941116333008e-06,0.0,1.0,0.0,0.0,-6.943941116333008e-06,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,104,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,104,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,104,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,105,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,105,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.837,0.0,0.0,0.004526197910308838,0.0,1.0,0.0,0.0,-0.004526197910308838,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,105,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.88,0.0,0.0,0.0031485259532928467,0.0,1.0,0.0,0.0,-0.0031485259532928467,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,105,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.088,0.0,0.0,7.343292236328125e-05,0.0,1.0,0.0,0.0,-7.343292236328125e-05,0.96,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,106,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.592,0.0,0.0,1.7881393432617188e-07,0.0,1.0,0.0,0.0,-1.7881393432617188e-07,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,106,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.611,0.0,0.0,0.009969562292098999,0.0,1.0,0.0,0.0,-0.009969562292098999,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,106,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,106,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,107,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.216,0.0,0.0,0.011100709438323975,0.0,1.0,0.0,0.0,-0.011100709438323975,0.95,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,107,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,107,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.216,0.0,0.0,0.004563778638839722,0.0,1.0,0.0,0.0,-0.004563778638839722,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,107,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,108,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.828,0.0,0.0,2.8192996978759766e-05,0.0,1.0,0.0,0.0,-2.8192996978759766e-05,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,108,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,108,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.494,0.0,0.0,0.00676378607749939,0.0,1.0,0.0,0.0,-0.00676378607749939,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,108,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,109,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.955,0.0,0.0,0.01576244831085205,0.0,1.0,0.0,0.0,-0.01576244831085205,0.935,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,109,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.894,0.0,0.0,0.049415767192840576,0.0,1.0,0.0,0.0,-0.049415767192840576,0.975,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,109,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.896,0.0,0.0,0.004163265228271484,0.0,1.0,0.0,0.0,-0.004163265228271484,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,109,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.994,0.0,0.0,0.02236640453338623,0.0,1.0,0.0,0.0,-0.02236640453338623,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,110,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.232,0.0,0.0,1.341104507446289e-05,0.0,1.0,0.0,0.0,-1.341104507446289e-05,0.98,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,110,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.188,0.0,0.0,1.0579824447631836e-06,0.0,1.0,0.0,0.0,-1.0579824447631836e-06,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,110,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,110,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,111,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,111,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.601,0.0,0.0,0.0017336905002593994,0.0,1.0,0.0,0.0,-0.0017336905002593994,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,111,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,111,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,10.549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,112,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.059,0.0,0.0,0.006950497627258301,0.0,1.0,0.0,0.0,-0.006950497627258301,0.97,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,112,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.089,0.0,0.0,8.195638656616211e-07,0.0,1.0,0.0,0.0,-8.195638656616211e-07,0.985,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,112,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,112,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,113,1,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.929,0.0,0.0,0.014813005924224854,0.0,1.0,0.0,0.0,-0.014813005924224854,0.945,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,113,5,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,12.065,0.0,0.0,6.29425048828125e-05,0.0,1.0,0.0,0.0,-6.29425048828125e-05,0.995,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,113,10,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.771,0.0,0.0,0.0007591843605041504,0.0,1.0,0.0,0.0,-0.0007591843605041504,0.99,True,True,False,False,False,False
block_type1_calibration_mlp2_empirical_random_walk,113,20,199,200,203530,2388,12,200,12,199,95.0,0.05,True,20260506,11.778,0.0,0.0,0.0007650852203369141,0.0,1.0,0.0,0.0,-0.0007650852203369141,0.995,True,True,False,False,False,False
